time,arb_id,data_hex,alert_type,detail
1772213064.7562938,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=105 thresh=80
1772213064.7619004,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=105 thresh=80
1772213064.7674835,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=106 thresh=80
1772213064.773055,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=107 thresh=80
1772213064.7783678,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=108 thresh=80
1772213064.7843857,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=109 thresh=80
1772213064.7888842,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=110 thresh=80
1772213064.793993,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=111 thresh=80
1772213064.799513,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=112 thresh=80
1772213064.8005419,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=113 thresh=80
1772213064.8048415,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=114 thresh=80
1772213064.8104281,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=115 thresh=80
1772213064.8161314,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=115 thresh=80
1772213064.8213418,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=116 thresh=80
1772213064.8270085,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=117 thresh=80
1772213064.8322065,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=118 thresh=80
1772213064.8331878,0x300,0101010101010101,,
1772213064.8377695,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=119 thresh=80
1772213064.8432627,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=120 thresh=80
1772213064.84616,0x200,0001020304050607,,
1772213064.8486803,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=121 thresh=80
1772213064.8517697,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=122 thresh=80
1772213064.853773,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=123 thresh=80
1772213064.8589516,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=124 thresh=80
1772213064.8645818,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=124 thresh=80
1772213064.8702672,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=125 thresh=80
1772213064.8758104,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=126 thresh=80
1772213064.881246,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=127 thresh=80
1772213064.886464,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=128 thresh=80
1772213064.8916545,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=129 thresh=80
1772213064.8972318,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=130 thresh=80
1772213064.9024577,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=131 thresh=80
1772213064.9029207,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=132 thresh=80
1772213064.908618,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=133 thresh=80
1772213064.9137607,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=134 thresh=80
1772213064.9193242,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=134 thresh=80
1772213064.924432,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=135 thresh=80
1772213064.9300408,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=136 thresh=80
1772213064.9353666,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=137 thresh=80
1772213064.9404557,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=138 thresh=80
1772213064.9460425,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=139 thresh=80
1772213064.946503,0x200,0001020304050607,,
1772213064.951575,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=140 thresh=80
1772213064.9530528,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=141 thresh=80
1772213064.95672,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=142 thresh=80
1772213064.9619248,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=143 thresh=80
1772213064.967035,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=143 thresh=80
1772213064.9721518,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=144 thresh=80
1772213064.9777544,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=145 thresh=80
1772213064.9830172,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=146 thresh=80
1772213064.9884417,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=147 thresh=80
